"V1","V2","V3"
6.11775272944942,3.41760592465289,9.2798734982498
6.37701794574969,5.28846102929674,11.0735541004688
7.14026184356771,4.88443517289124,11.9656723644584
5.60190332541242,5.90104613034055,7.87643613386899
5.82993952161632,3.16969651659019,11.171147800982
7.10810510045849,6.31893195491284,9.10726358299144
5.95476271188818,3.14324308000505,9.33579000388272
6.69639552547596,5.19413205957972,9.18794776708819
5.09785790648311,2.82997569697909,8.45725567615591
7.04456663760357,4.91376639856026,10.5867614573799
5.94737729942426,4.59839452803135,9.47928640898317
6.81867017247714,4.36326670390554,10.2343885377049
5.52898323698901,3.31578049506061,10.0507673644461
5.12022309540771,2.84020276437514,9.39550078287721
6.16968988045119,5.34548380109482,9.77943683811463
5.24206688813865,2.85766032570973,9.29533567046747
5.46617291122675,4.98987030168064,10.4209167270456
6.03858695551753,6.46437995298766,9.52448945073411
5.65506622730754,3.53788322582841,7.54761219210923
6.26369859976694,4.36506642540917,9.24787371628918
7.52457034378313,6.06754702795297,10.8544945828617
5.87207203684375,3.80366922752,12.4342616011854
6.85866061435081,5.01682272227481,8.77407148876227
6.34901124821045,3.87646886566654,10.791377882706
5.25300476071425,3.28015052643605,9.64337358716875
6.11571678379551,6.18705957592465,9.27436267025769
5.55618388298899,4.98388036782853,10.5904942301568
5.80956625472754,3.99169586412609,11.8175779916346
5.73930851835757,3.31306086783297,9.32045963709243
6.13551860395819,3.43318917485885,9.31673908000812
6.24071836192161,4.96009310055524,8.80467790644616
7.37655676389113,4.43747101048939,9.26546746655367
6.03712094202638,3.71906761475839,10.9204017675947
5.75524262106046,4.57226290879771,8.95046220393851
5.9174364823848,4.45310766622424,9.82131124148145
6.67167001008056,5.5655132564716,10.1141756991856
5.69977500545792,2.83636442548595,9.63198146317154
5.72526253014803,3.07129687909037,10.0993402230088
6.45627945032902,4.5800252368208,9.52642191643827
6.04499854217283,2.99829362123273,8.63064299360849
6.50857519079,3.49627509177662,9.61177316703834
6.23217260185629,3.16117774741724,10.1816723453812
5.85723984241486,4.43446386535652,9.74478330463171
6.3396923111286,4.52677189768292,11.6867938323412
6.74393067206256,3.64366811397485,11.3320083220024
6.63757560611703,4.87134373444133,9.93744110967964
7.9683192151133,5.18814818747342,10.2622082096059
5.54554016515613,6.13517190492712,9.41421394888312
5.89839298347943,2.86777224438265,7.59704278525896
5.93171187629923,3.56612582388334,9.27483144099824
5.64580275746994,3.545977370115,9.96039946144447
7.06178634031676,6.2572050972376,10.1256790566258
6.40637827990577,4.01137590454891,9.87981795636006
5.4723611632362,4.39464833517559,8.73457844764926
5.84864415531047,4.88414473296143,9.29609735077247
5.6850015250966,3.68416071333922,11.1558721722104
6.88333391747437,4.14932347182184,9.73723326576874
4.1431483074557,2.34492125851102,8.39230072102509
6.20456268265843,4.92675584671088,8.56256673950702
6.10559711535461,4.02383170719258,11.4449799512513
5.75639953208156,4.02738208463416,11.0075427549891
4.46405308623798,2.78402209444903,11.1460716461297
6.90637525240891,3.97691168054007,9.23539040703326
6.20941913174465,4.30579546536319,11.9289056970738
5.55555150099099,4.1864596195519,9.67189137125388
5.94593852362595,2.97994572250172,9.23153796698898
7.68777799978852,5.51499901036732,9.07814448187128
6.51597477099858,4.70233705407009,9.5998298637569
6.69389001280069,4.32508572167717,9.14200142025948
6.01255890866742,4.50699760275893,10.3849954062607
5.68983852351084,5.11821652925573,8.48686451627873
6.96790025639348,3.69332567835227,9.99375544372015
6.98897137492895,6.4821356178727,10.2075436487794
4.35047059739009,2.79123897128738,8.52256869408302
4.41346100135706,3.08855237835087,10.2739982653875
7.57015578285791,5.52699360111728,9.44259031349793
6.94710738095455,4.6364778529387,9.48895612033084
4.99893535929732,3.67331812903285,10.6539801319595
4.62058545160107,2.34707859042101,8.82528505614027
6.21316018467769,3.63347496651113,10.8021081022453
6.54027907014824,4.79168645036407,9.42928032577038
6.18111510714516,6.27496047574095,9.54074353235774
4.65479980525561,2.42398318182677,8.10790047189221
4.48131475085393,2.52054522442631,8.92438800632954
5.1599723759573,3.85982565395534,10.8635123914573
6.54257218074054,4.3776618624106,10.6092387365643
7.48506863671355,4.33068708446808,11.5000287205912
6.73894475633278,5.68452518479899,11.7576558415312
4.90039744251408,4.76161627960391,9.83778517111205
4.92250197869726,3.80030707502738,8.25412986683659
5.32987405150197,2.76671815942973,11.3695400811266
7.20808384777047,5.05017384933308,9.73781376099214
6.13521627569571,3.37160880258307,10.0778628301341
5.44574073934928,3.09174385783263,11.1149711045437
6.33561815321445,4.99477658816613,11.6575798657723
6.00591737846844,4.50184298609383,9.52191197406501
5.63680512201972,5.64057827973738,9.83083480386995
4.80131176719442,3.86775848618709,9.18683569109999
6.3597889682278,2.62406668323092,10.7895973722916
6.13131348579191,2.94161797198467,10.887672705343
6.23705885210074,4.37192021217197,10.4201944936067
5.61161566944793,4.72698607528582,11.3551458085421
5.98352035693824,4.61283140396699,8.24639088963158
7.57979922415689,5.93836423987523,8.9404383150395
5.7452560083475,3.09068676596507,11.2037521649618
5.52983772777952,3.88163988990709,11.5914899969939
5.15362157439813,2.50393428886309,8.20907992613502
6.2976868969854,3.03063701069914,12.0383048823569
5.5886101834476,2.33497118391097,10.0037701751571
6.46301160170697,4.04652422806248,10.1636330583133
6.67550904513337,3.67886470910162,9.39014276303351
6.58705556718633,5.33913750830106,10.0688715204597
5.75511176907457,5.07006738963537,9.22934500896372
4.99506814708002,2.58171040960588,8.8832253953442
6.67949454695918,4.96804202254862,10.3507924578153
5.60989140369929,4.62201685342006,9.23335699387826
4.54789961175993,3.90978099242784,7.44835388381034
6.00197399221361,3.04558229795657,10.1903956334572
7.77918715565465,4.37536793691106,10.4317652268801
5.97960415598936,3.44742340431549,11.4281568492297
5.27784901740961,3.29511960083619,8.52073597838171
5.20263183116913,4.43406156310812,10.7042964920402
6.85608646902256,4.44216631865129,10.4113228339702
4.42296466394328,2.08426893618889,9.15563189331442
5.65150669496506,3.95529975695536,8.23430111864582
6.63832937320694,5.67405071854591,9.31260974518955
5.78576062526554,4.81407568953,8.76752091408707
5.8547668538522,3.44944172119722,8.51046757749282
5.58342590299435,4.31443911208771,9.51048617507331
6.18628886947408,4.246480822796,9.4407393517904
5.63519076514058,2.39860757533461,9.45643758494407
4.99250583886169,3.26886268029921,8.79276264412329
5.14043560670689,4.04748618882149,8.73708889307454
6.81757670780644,4.66425565001555,9.68857382051647
5.41760314791463,2.73082289658487,10.1734013136011
5.8356311051175,3.65495861787349,10.6822188503575
6.08369052130729,3.00215075653978,10.3456880557351
6.04792454233393,5.56014822260477,9.90637587988749
5.97134010703303,3.65127531858161,9.19972012820654
5.55483544664457,3.83850112254731,10.6595367128029
6.33306187065318,6.31063875555992,8.99156536464579
5.86228296579793,3.44534876919352,8.99765297491103
6.50116007612087,5.79410417983308,8.27453040936962
5.9080445994623,5.28299168264493,7.68901580269448
5.99095037044026,3.4342550386209,9.89255377207883
6.46669801860116,4.82265762914903,8.27552375709638
5.54775918787345,3.30669117090292,9.85438062879257
4.78130554500967,3.26958112930879,9.09230539854616
5.756314574508,4.63042037724517,9.38494909508154
5.36939743626863,2.70151027175598,11.1720507198479
6.99185408721678,4.90762405609712,9.99866593675688
6.04784249630757,3.30365611403249,10.1271984372288
5.51284949481487,3.90556558314711,10.0804919521324
5.61518596322276,3.6369653865695,9.94984335429035
6.11429088353179,4.5493861536961,9.70003061532043
6.76961567322724,5.0675683147274,9.50841727782972
5.83304599695839,4.27805468719453,9.11125607276335
6.91156968427822,4.56139771081507,10.5819282729644
6.02033269195817,3.04681616765447,11.7815436713863
7.16087664314546,5.78006741870195,8.6669494274538
7.00414104689844,4.24971170420758,9.9741947343573
5.28783130878583,4.9491732257884,9.54431490809657
5.62195507413708,4.70986562478356,9.10232929605991
7.10800006007776,4.5668538804166,8.87273439834826
5.14034919859841,3.27753193490207,7.61970820161514
5.8943475021515,4.67298716120422,8.46039195614867
6.30475601367652,3.55694546410814,10.961294048233
6.1680645851884,2.69745516171679,10.6503313097637
5.44603622471914,3.47760850843042,12.1514996332116
6.91870446270332,5.06315008085221,11.0769826008473
5.31301328982227,4.27713803527877,10.6970634667668
5.69535156548955,6.02667637332343,9.28168791625649
5.49167961766943,3.90384978661314,11.3751488844864
6.08427649433725,4.65905191889033,8.5831243803259
6.33207049057819,3.57873792923056,9.73902059905231
6.08991437545046,4.38661108654924,8.96138394623995
6.76781505998224,5.88633965048939,9.64112983667292
6.32844139658846,4.25419664522633,9.10121328313835
6.92616244847886,4.72285004029982,8.45647861855105
4.52809927938506,2.90372379636392,10.0717461451422
6.12958848429844,4.01431941357441,9.38340701465495
5.80960835982114,4.24043793976307,9.9919065926224
6.79984883125871,4.59836329496466,8.25508560263552
5.38891236018389,4.4444660032168,10.7882732877042
6.06760572129861,3.23436639085412,10.378833924653
5.73743034689687,3.75431398442015,9.74092650553212
6.52105409605429,3.23094720649533,10.6783649371937
6.04794644471258,6.12697536405176,9.78550209314562
5.12821537163109,3.58139782724902,7.586507353466
5.74198873434216,4.03127236571163,10.4880107205827
5.36235167132691,3.81769615854137,10.0874512097798
6.01824291236699,4.83772499882616,8.44408489391208
6.01773178274743,3.19622688042,12.1388752576895
7.60705961450003,4.81162842642516,8.9495359477587
5.66779184574261,3.2455075874459,11.6367481127381
5.93778541265056,3.86483631259762,9.93229819973931
5.83215948147699,2.80122020095587,10.4237522322219
6.08519384707324,5.66432578652166,8.67331861890852
6.30154004273936,5.61264136037789,9.77705501066521
4.63503354997374,2.35111572477035,10.5134493231308
5.74082147399895,4.22028475836851,10.2028545888606
5.70392967038788,3.79732894757763,9.93720935611054
7.70744866761379,4.97337581170723,10.5540135374758
5.52051818766631,4.84593310439959,9.82771163550206
5.80394483357668,3.11470718868077,9.33921536849812
5.65542984125204,2.49435865599662,9.27904606168158
7.53530954546295,4.79953954974189,11.5132879244629
7.29389835218899,4.90694526047446,11.5074009685777
5.64113616081886,4.51943443436176,8.28863235819153
7.35376457870007,4.91763027315028,9.1734928553924
5.72081277449615,4.41649860516191,10.3577914207708
5.82092757988721,3.76811662153341,10.339852684876
5.80336435651407,3.73510257271118,9.11609155731276
6.87143378728069,3.96077603381127,9.81628434616141
5.81469033216126,5.76186884124763,8.85510399239138
6.13287784345448,4.05368142807856,8.16704619326629
6.1348751951009,5.83909586933441,9.96783181442879
6.67497804923914,5.0071562633384,10.706462244736
6.10919698211364,3.21768734883517,8.99253396224231
6.41277214698493,4.80679319286719,9.55570727330633
5.22988208872266,4.18490679049864,9.60362466261722
5.8271964751184,3.22343331575394,10.936795347603
6.67203381843865,4.8120255318936,8.99334766692482
5.89810974732973,2.83966544712894,9.8695972035639
7.09262046217918,5.15680318395607,8.42591399955563
5.66786263906397,4.48062239144929,9.79212584998459
5.77930468204431,3.12566000316292,8.99615967972204
6.78461933461949,5.75515274819918,8.60878600971773
6.02275103633292,2.27629604330286,8.42752798716538
5.13593074469827,3.13293982227333,9.99926690920256
6.15236771246418,4.04619025927968,11.0647538569756
6.68396508623846,5.11618498060852,9.25969246774912
4.74183719675057,3.00454999599606,9.7444195302669
6.09152508387342,3.70352912158705,11.4166694721207
6.99504640139639,3.72839681035839,9.63278321921825
6.4905428881757,4.47491237474605,9.22463913308457
5.64312768005766,3.01806257036515,10.0079621907789
5.51507398439571,5.33282392122783,9.15071296645328
6.81526279379614,3.69395908713341,8.9916239103768
5.98651833087206,4.68556047929451,8.97849360876717
6.52714666165411,5.69935644674115,9.91942317853682
5.38784031942487,3.92756345146336,10.5178764779121
6.36273064720444,3.83728637523018,11.0760887963697
5.92267929879017,4.89494045311585,9.49997087591328
7.64174448861741,4.66591065214016,9.32804534956813
6.23212836985476,5.13146808999591,10.8003998177592
5.98168409965001,4.93581108911894,9.64514037431218
6.84755692677572,5.54412324493751,8.39580560824834
6.67202295223251,4.69969093147665,9.42167576425709
5.738602461759,3.01779046934098,10.1351502155885
6.40841535129584,4.49080381472595,9.62639647093602
6.79936185898259,5.594507467933,9.573666598415
4.838807486929,2.38526224670932,10.2613882161677
5.98789220163599,3.70473298756406,8.9287543152459
5.87295242771506,3.31463668541983,9.2085524185095
6.38194805546664,3.57307674642652,11.2987152617425
5.3114799009636,4.53030446358025,8.92212406289764
6.21186407469213,5.18682539858855,11.4029685650021
5.68058935529552,4.93283100007102,10.5265369731933
5.51990921213292,3.90728519461118,9.80673562875018
5.95946463709697,3.76617385237478,9.89056504354812
6.65733157726936,2.92912296880968,10.3905109809712
6.10944807715714,4.20378531143069,9.47045678924769
7.22543465509079,6.22293184208684,9.24294106615707
7.30747041013092,3.92216046154499,10.3304213345982
5.29216875508428,3.74070178647526,10.4664748078212
5.10288378526457,3.21783743030392,9.34350817650557
5.95585729763843,3.52641563676298,9.15801876899786
5.27989183389582,3.09040554962121,10.4462586550508
5.60703548090532,3.24022361356765,9.94125571381301
6.26761539676227,4.51352098188363,10.4133864676114
6.48769188625738,4.59052101522684,9.00047457590699
6.69693387299776,2.48196648829617,10.5231896925252
5.50168142840266,2.58616439811885,10.3871079199016
6.51942428038456,3.8815900105983,8.37574318540283
7.33404532726854,5.50374912028201,11.3274794358294
6.56221601483412,4.16736971051432,8.60913251154125
5.4160316772759,3.7642432404682,9.47413770132698
6.15452255541459,3.73755737021565,11.2433409933001
6.16161923692562,4.36229922855273,11.0645347326063
6.76538049662486,3.39515439630486,9.17675450560637
5.58827066165395,3.65462436154485,9.84701891662553
6.04250994697213,4.04272284754552,10.2002606494352
6.67546966066584,5.18518503452651,9.28011620976031
7.14934558793902,4.42865296895616,9.68979449383914
7.19133139657788,3.87024669256061,13.4327272034716
7.54771351302043,6.24342759884894,8.49837432615459
6.41860080021434,3.4128323411569,11.7261548871174
5.73176699993201,4.39130418631248,8.47502778586932
5.40706070442684,2.41288150590844,9.0032952723559
5.89695784216747,4.99377535819076,9.30950490897521
7.01684744982049,4.25068939849734,9.12262153415941
5.505825542612,3.67641126667149,8.91722843027674
5.99877159530297,5.36799696320668,10.3870051633567
5.82405814738013,2.71396159124561,8.27433840418234
7.42626843461767,3.31521045230329,10.2852393300273
5.42659200448543,3.21163662639447,8.29386376729235
6.17596097011119,4.80857280013151,8.44095079344697
6.33299160352908,3.08095344738103,10.3358764769509
5.32827837811783,4.75084115099162,9.05532372463495
5.32547224848531,5.18690060870722,8.83634010283276
6.07477030786686,4.52059259801172,8.5663303444162
6.31497130449861,5.20984631543979,9.9893315883819
5.70202687592246,3.53346248553135,10.9008353725076
6.45439519151114,4.06334968796,10.9186474201269
7.05281739425845,4.40183046669699,8.97837905003689
7.25315129803494,3.81890542735346,10.6056842026301
6.04779287544079,3.55630296911113,10.7268604009878
6.98816617089324,5.60680000390857,9.60072359070182
6.11914271209389,2.69353594328277,10.2115781353787
6.5127436358016,5.59113800455816,10.5185773381963
6.02105668582954,4.75917589315213,9.53256689221598
6.863745596027,5.01825935137458,9.9610734868329
5.23922511911951,2.57368548936211,10.1352868883405
6.78547133994289,5.58370398636907,9.26120411232114
5.59073720662855,3.02201087749563,9.44706992339343
5.95689820777625,3.93251522257924,10.4469350408763
6.05859968881123,5.01842012093402,8.98213659017347
5.95871130540036,4.74985900963657,12.0958941194694
6.80703793140128,4.89908768143505,10.5486680951435
6.58950715395622,4.79928267002106,11.7141967234202
5.92272086138837,5.15914483275265,8.60728256637231
5.50782098853961,3.74746715812944,9.48643690510653
5.39173299283721,4.62220680364408,9.67245240579359
6.66802831995301,6.74909251439385,9.74997746362351
5.49228825909086,3.20446512009948,9.40166677860543
7.4525680236984,6.10214841016568,11.4381094425917
6.03764170384966,5.04260711418465,10.5456825040746
5.65958044561557,2.76100222300738,10.185531470459
7.10382481408305,3.94166555185802,9.86497228033841
5.150956770638,4.51721230102703,9.85819505201653
6.61926658079028,6.1095358110033,10.1056108446792
7.04998269048519,5.31024235812947,9.14323980547488
6.41713883099146,6.41265202360228,9.28462347295135
5.68016028217971,3.05660063796677,9.03542255237699
6.38622866547666,3.7117176100146,9.97786173364148
5.15997182531282,4.07661916734651,10.1389043529052
4.45441083819605,2.92193839605898,8.94794749421999
5.75157066294923,3.39364349772222,11.8262356698979
5.95997069217265,6.09635063260794,10.2497245385312
5.22947895759717,5.02009631646797,9.59251785860397
5.83048782031983,5.3067529310938,10.075121527072
6.8976433861535,3.58450675546192,10.2406608306337
5.72986229625531,3.84908484690823,10.1162806835491
6.57381229056045,4.92546106968075,11.6931671588682
6.8544431689661,5.41305688722059,8.75845882575959
5.60536891175434,3.83053276268765,10.8648637847509
7.1532243124675,5.87833448010497,10.9621446067467
6.88454958680086,4.55923678865656,10.1918803397566
5.86673783091828,6.06591614591889,9.67325985617936
6.63048929371871,3.73931515193544,11.4621846601367
7.05683071003295,4.3189975169953,10.2674810297322
4.40114402864128,2.63259408576414,9.07678511133417
6.78978360793553,4.69668122171424,10.0565899338108
7.26600600243546,6.01782756671309,9.94093365198933
4.86058480059728,4.15252296300605,10.7572197653353
6.87422556290403,5.95935184322298,10.4577689731959
6.21714853984304,4.49565546750091,9.18768581026234
5.66712026321329,4.7496942714788,9.94609523005784
5.40765820257366,2.40425034356304,10.2572271618992
6.22156489826739,3.60960934706964,8.76216034428217
5.50512429280207,3.17010328103788,11.7610107806977
7.7043733287137,4.5236691639293,10.7875994518399
6.87886787881143,3.724125421606,10.0162336446811
5.55339925177395,4.27006717817858,9.27938986709341
5.67883745138533,4.01234698761255,12.011572372634
6.58994649373926,4.36632067360915,8.78882880345918
7.02529341168702,6.74976424593478,9.25621626758948
5.35686875297688,3.63941131671891,9.4790890798904
5.74490897660144,3.0148695949465,10.8174117202871
5.78198386076838,3.57624434563331,9.1232716019731
6.0045701097697,3.53023131890222,10.3957152450457
6.11310746939853,3.90431723487563,9.66078633326106
6.15315497224219,5.96882164641283,9.74212964787148
6.66957283229567,3.48459287942387,9.43566092313267
4.92076683160849,4.89157746941783,8.514333646046
6.29453072277829,3.35719681857154,9.99177809525281
5.37335362704471,3.15834074327722,8.09212286258116
5.74835519376211,3.18599748355336,8.27713876985945
6.1077170278877,4.80631505534984,11.3652318182867
6.95137038780376,4.09526019403711,9.89012855221517
7.13598259561695,4.78604641207494,10.975785684539
5.23929461441003,3.62960660061799,9.69300887500867
6.28513261280023,5.43664924730547,9.54312757379375
6.46480825217441,4.30188889312558,9.1903471685946
5.2141449409537,3.10432396526448,9.43613041751087
5.58284709183499,3.47153227240779,10.6964005113114
4.92396350787021,4.07600099151023,9.67775598913431
5.81021384289488,3.36855622869916,9.16940876515582
6.35755042964593,4.67479112721048,10.2717229246628
5.35224049189128,2.34347294596955,9.33290343056433
6.16519273328595,4.06248612259515,10.6936956830323
5.33309924136847,3.75776924006641,10.2621032476891
6.48728651646525,3.86376053839922,10.6799419245217
5.26711132447235,3.5210760536138,8.47098986199126
6.51437441073358,2.87184077594429,9.58789853495546
4.87022162834182,4.07930124364793,9.57203652709723
7.28284310270101,3.59235831699334,11.2283037428278
7.04867570381612,4.43063930072822,10.1546553082298
4.63274079211988,3.3197645987384,8.35964059387334
5.31994724832475,2.04488249542192,12.1421738564968
6.2743407972157,3.48369533009827,10.3459309050813
6.74883969547227,4.96405006432906,8.923475042684
6.20223178947344,5.61245965817943,9.73557342193089
5.06960619543679,4.58935641497374,9.04982975567691
6.70661936001852,4.78498265310191,8.13193755201064
6.83974698837847,4.89380715927109,9.30567935551517
6.93523593666032,4.20088353031315,9.39345652377233
6.73129937215708,3.22270104591735,10.6662014413159
6.16051412490197,2.578423315892,9.85111627355218
5.39623996894807,4.38341076532379,10.6866648455616
5.36736704711802,3.62258864031173,9.01427984191105
6.45537750050426,5.01617745542899,9.01135246921331
6.52033814997412,3.70046525541693,9.78375253546983
5.60934524703771,3.44968640292063,10.4050180721097
5.1573159203399,4.49198631267063,9.79654217604548
5.27447959827259,3.38255304773338,8.5142007637769
5.43145374814048,5.87631249031983,9.65166213270277
6.90070781693794,5.60459912451915,11.6408299114555
6.29186569084413,4.97876661177725,9.43776578688994
6.05111374822445,2.83532317425124,10.447436039336
7.13932201801799,5.06320432806388,9.32723217038438
5.76574182324111,2.91096921125427,10.4392334257718
5.19119089073502,2.39281059289351,8.97751303669065
5.17275473987684,2.87918168166652,8.97230643802322
5.9702382569667,4.19974595587701,8.2943753360305
5.73684940999374,3.45734747871757,10.6815112102777
5.47227468411438,5.79043610533699,8.75082114059478
7.00537030189298,3.85492755030282,9.19258320028894
5.93436312465928,4.84404046251439,9.49121662648395
6.02730834460817,4.08217233652249,10.6979462702293
6.3052511990536,3.21127900551073,10.3247488683555
6.8231220014859,5.41734055429697,8.21175302634947
6.43773608095944,4.49394272454083,11.3119808060583
7.07293046591803,4.82312304130755,9.56393669592217
6.52777561871335,3.14400358870625,10.0130065395497
5.82063250313513,3.91405576653779,9.61742359679192
5.18306145980023,4.43568087345921,8.90730644506402
4.91925646155141,2.18565615057014,11.4815063881688
7.45477195084095,5.4361961146351,10.9292093594559
5.64713498298079,3.06111892848276,9.03710953262635
5.74308641557582,4.53386072348803,11.2038939634804
6.51584545103833,5.72618771158159,10.6395607129671
6.57395861879922,5.35401013842784,10.4492791616358
5.70617950125597,3.09071870334446,10.3247461891733
6.03588482318446,4.27661422104575,11.8391732254531
5.90179535164498,4.22173662739806,9.80414528166875
5.98309580888599,3.87951195635833,9.32160233845934
5.91363849886693,3.56578485504724,7.48521860409528
6.26620270847343,4.4486914370209,9.56742008938454
5.34720473177731,4.90793860447593,8.61100223613903
6.203238673741,3.35105059365742,12.4017742511351
6.40551514644176,3.07993392157368,10.134875560645
5.69776563742198,5.71647301479243,10.4577631927095
5.22872979240492,2.71298576076515,9.23270979477093
5.00520018581301,3.61132171400823,8.30049534630962
6.23410945245996,5.10649879276752,9.82953552971594
6.65819066995755,5.34945681621321,10.1281984527595
5.73762171389535,2.84993963362649,11.7263353830203
4.73771669506095,3.02566871093586,11.3198694814928
6.29257079283707,4.13765389169566,9.07632655766793
6.53590014623478,3.86152339214459,9.49480181164108
5.65011999523267,4.07558462629095,10.4341592183337
6.25931447325274,5.44205820583738,10.0220814121421
6.29656785586849,5.18814824568108,10.8033105467912
6.22598878992721,4.94585576164536,9.84741196385585
5.15159344254062,2.25194259244017,9.71360348165035
4.85119767324068,2.05217204568908,9.98767674108967
6.03680193144828,3.72843818436377,8.61661865492351
5.91037332382984,3.65946842869744,8.64282489055768
6.80056835594587,5.37700913893059,10.922819070518
5.63801078195684,2.81247273134068,9.37807406368665
4.58838986419141,2.04876541555859,10.3604092230089
4.62043949938379,4.26332695805468,9.03682889044285
4.11709201592021,2.1229283795692,10.3254221787211
5.56442904588766,4.43208357598633,9.91339784418233
6.68428996647708,5.44530157512054,9.45045188697986
5.67208451987244,4.41673581418581,7.8689364825841
6.1424848746974,5.75087590771727,9.75897404551506
5.31742909294553,2.30601627659053,9.51020443020388
5.89923292002641,2.69279938121326,12.0254803779535
6.22649024659768,4.55284131737426,11.8249417368788
5.42455180734396,2.19612565403804,9.74401475838386
5.43648892617784,4.27012753486633,9.34414616646245
6.29874996910803,3.67350711417384,11.1827389339451
5.73575488477945,3.3576989446301,12.122481522616
5.99418530426919,3.22197354212403,9.42009706259705
5.70489084883593,4.72472917451523,8.95994601794519
5.95768084586598,3.12262622569688,11.8932252097875
5.10623479564674,4.78784991474822,8.89596492401324
7.54321267665364,6.4018543837592,8.05484120640904
5.93844406027347,2.60559139586985,9.23119217157364
5.44287551380694,2.81491002929397,10.9204007855151
6.20767777971923,5.75135156325996,9.87902956176549
6.35504603339359,5.61428686883301,11.055850710487
5.2681385895703,3.15037862793542,9.66687126434408
7.92612149333581,4.92600812157616,10.1655418593436
7.20548178488389,6.0493943891488,10.5143577640411
5.51741606160067,2.85114137153141,11.1775872369763
5.69252488622442,3.66466750088148,8.91004419885576
6.11536445748061,4.83472187700681,9.58448996045627
6.37497292319313,3.97869681753218,10.65938793635
6.61072687665001,3.03195376927033,9.79001152724959
5.57082953001373,2.97216817433946,9.14159484789707
5.72875062655658,3.67467182152905,10.5871641703416
5.85946903051808,3.24072486767545,9.33049048669636
7.07520366832614,5.8203330244869,9.37501983041875
4.79289976600558,2.12821116251871,8.66061885585077
5.5628550525289,3.98706052149646,10.5363228628412
6.86840549996123,4.67055309261195,9.35605322755873
